"","country","year","gdp","pop","CBIE","aver","inf","exec","military","gov1rlc","allhouse","fin","asia","europe","northam","southam","ocean","africa","test","infw"
"1","Albania",1992,994.954,333.672,0.5225,0.529625,225.996002197266,"Left",0,"Left",1,0.806,0,1,0,0,0,0,1,74.0663909912109
"2","Albania",1993,1061.573,335.249,0.5225,0.529625,85.004997253418,"Right",0,"Right",1,0.806,0,1,0,0,0,0,1,74.0663909912109
"3","Albania",1994,1168.364,337.842,0.5225,0.529625,22.5650005340576,"Right",0,"Right",1,0.806,0,1,0,0,0,0,1,22.5650005340576
"4","Albania",1995,1277.975,339.086,0.5225,0.529625,7.7546067237854,"Right",0,"Right",1,0.806,0,1,0,0,0,0,1,7.7546067237854
"5","Algeria",1975,13820.458,1781.076,0.4875,0.510875,8.23031997680664,"Left",0,"Left",1,0.7085,0,0,0,0,0,1,1,8.23031997680664
"6","Algeria",1976,14812.046,1834.733,0.4875,0.510875,9.43074035644531,"Left",0,"Left",1,0.7085,0,0,0,0,0,1,1,9.43074035644531
"7","Algeria",1977,16122.809,1889.634,0.4875,0.510875,11.9892997741699,"Left",0,"Left",1,0.7085,0,0,0,0,0,1,1,11.9892997741699
"8","Algeria",1978,17646.409,1946.256,0.4875,0.510875,17.5238990783691,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,17.5238990783691
"9","Algeria",1979,19172.943,2006.847,0.4875,0.510875,11.3486003875732,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,11.3486003875732
"10","Algeria",1980,20356.979,2075.017,0.4875,0.510875,9.66800022125244,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,9.66800022125244
"11","Algeria",1981,21437.323,2140.994,0.4875,0.510875,14.6099996566772,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,14.6099996566772
"12","Algeria",1982,22431.126,2210.375,0.4875,0.510875,6.59299993515015,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,6.59299993515015
"13","Algeria",1983,23575.206,2278.079,0.4875,0.510875,7.83500003814697,"Left",0,"Left",1,0.7085,0,0,0,0,0,1,1,7.83500003814697
"14","Algeria",1984,24396.346,2349.754,0.4875,0.510875,6.30999994277954,"Left",0,"Left",1,0.7085,0,0,0,0,0,1,1,6.30999994277954
"15","Algeria",1985,25044.184,2418.385,0.4875,0.510875,10.4320001602173,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,10.4320001602173
"16","Algeria",1986,24150.818,2474.204,0.4875,0.510875,14.0069999694824,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,14.0069999694824
"17","Algeria",1987,23566.265,2541.102,0.4875,0.510875,5.85699987411499,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,5.85699987411499
"18","Algeria",1988,22997.457,2604.708,0.4875,0.510875,5.93800020217896,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,5.93800020217896
"19","Algeria",1989,23176.998,2679.73,0.4875,0.510875,9.17199993133545,"Left",1,"Left",1,0.7085,0,0,0,0,0,1,1,9.17199993133545
"20","Algeria",1990,23486.325,2763.806,0.5265,0.537375,9.27200031280518,"Left",1,"Left",1,0.7915,0,0,0,0,0,1,1,9.27200031280518
"21","Algeria",1991,23530.312,2837.938,0.5265,0.537375,25.8999996185303,"Left",1,"Left",1,0.7915,0,0,0,0,0,1,1,25.8999996185303
"22","Algeria",1992,23726.588,2914.751,0.5265,0.537375,31.7000007629395,"Left",1,"Left",1,0.7915,0,0,0,0,0,1,1,31.7000007629395
"23","Argentina",1984,25805.62,3001.294,0.476,0.40325,626.718994140625,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"24","Argentina",1985,25576.849,3036.312,0.476,0.40325,672.181030273438,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"25","Argentina",1986,26872.59,3100.151,0.476,0.40325,90.0966033935547,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"26","Argentina",1987,27817.814,3164.915,0.476,0.40325,131.326995849609,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"27","Argentina",1988,28208.628,3226.433,0.476,0.40325,342.954986572266,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"28","Argentina",1989,27843.728,3265,0.476,0.40325,3079.81005859375,"Center",0,"Center",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"29","Argentina",1990,29149.183,3308.095,0.476,0.40325,2313.9599609375,"Right",0,"Right",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"30","Argentina",1991,32186.718,3371.112,0.476,0.40325,171.671997070312,"Right",0,"Right",1,0.7915,0,0,0,1,0,0,1,74.0663909912109
"31","Argentina",1992,35913.692,3438.29,0.781,0.8505,24.8999004364014,"Right",0,"Right",1,0.625,0,0,0,1,0,0,1,24.8999004364014
"32","Argentina",1993,39444.334,3495.935,0.781,0.8505,10.611499786377,"Right",0,"Right",1,0.625,0,0,0,1,0,0,1,10.611499786377
"33","Argentina",1994,42611.354,3572.899,0.781,0.8505,4.17735004425049,"Right",0,"Right",1,0.625,0,0,0,1,0,0,1,4.17735004425049
"34","Argentina",1995,44588.631,3633.048,0.781,0.8505,3.37612009048462,"Right",0,"Right",1,0.625,0,0,0,1,0,0,1,3.37612009048462
"35","Australia",1976,34407.058,1502.88,0.3285,0.219375,13.3228855133057,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,13.3228855133057
"36","Australia",1977,35206.991,1517.856,0.3285,0.219375,12.3098134994507,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,12.3098134994507
"37","Australia",1978,36137.586,1537.076,0.3285,0.219375,8.00493335723877,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,8.00493335723877
"38","Australia",1979,37590.989,1557.82,0.3285,0.219375,9.12200450897217,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,9.12200450897217
"39","Australia",1980,38823.99,1579.944,0.3285,0.219375,10.1358413696289,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,10.1358413696289
"40","Australia",1981,40004.733,1603.423,0.3285,0.219375,9.48766803741455,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,9.48766803741455
"41","Australia",1982,40606.602,1627.023,0.3285,0.219375,11.3518152236938,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,11.3518152236938
"42","Australia",1983,41359.882,1646.575,0.3285,0.219375,10.0389127731323,"Right",0,"Right",0,0.5275,0,0,0,0,1,0,1,10.0389127731323
"43","Australia",1984,42768.217,1671.944,0.3285,0.219375,3.96039628982544,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,3.96039628982544
"44","Australia",1985,44825.605,1696.31,0.3285,0.219375,6.734694480896,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,6.734694480896
"45","Australia",1986,46577.457,1722.039,0.3285,0.219375,9.05035209655762,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,9.05035209655762
"46","Australia",1987,48906.122,1748.649,0.3285,0.219375,8.53301429748535,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,8.53301429748535
"47","Australia",1988,51814.23,1778.888,0.3285,0.219375,7.21594762802124,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,7.21594762802124
"48","Australia",1989,53541.13,1803.02,0.3285,0.219375,7.53389739990234,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,7.53389739990234
"49","Australia",1990,54222.032,1826.968,0.3285,0.219375,7.33302354812622,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,7.33302354812622
"50","Australia",1991,54465.822,1844.973,0.3285,0.219375,3.17667627334595,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,3.17667627334595
"51","Australia",1992,55744.242,1867.114,0.3285,0.219375,1.01223015785217,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,2.26161170005798
"52","Australia",1993,58037.728,1891.012,0.3285,0.219375,1.75365698337555,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,2.26161170005798
"53","Australia",1994,60491.032,1910.001,0.3285,0.219375,1.9696329832077,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,2.26161170005798
"54","Australia",1995,63144.839,1935.775,0.3285,0.219375,4.6277642250061,"Left",0,"Left",0,0.5275,0,0,0,0,1,0,1,4.6277642250061
"55","Austria",1975,15231.632,806.788,0.691,0.657375,8.44526100158691,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,8.44526100158691
"56","Austria",1976,15793.486,803.949,0.691,0.657375,7.31868648529053,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,7.31868648529053
"57","Austria",1977,16371.756,805.538,0.691,0.657375,5.49460315704346,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,5.49460315704346
"58","Austria",1978,16540.777,803.144,0.691,0.657375,3.57432341575623,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.57432341575623
"59","Austria",1979,17019.387,804.205,0.691,0.657375,3.70741271972656,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.70741271972656
"60","Austria",1980,17320.753,804.079,0.691,0.657375,6.32831954956055,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,6.32831954956055
"61","Austria",1981,17480.034,803.065,0.691,0.657375,6.80303716659546,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,6.80303716659546
"62","Austria",1982,17878.573,806.154,0.691,0.657375,5.43602609634399,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,5.43602609634399
"63","Austria",1983,18142.383,804.296,0.691,0.657375,3.33916449546814,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.33916449546814
"64","Austria",1984,18343.291,801.982,0.691,0.657375,5.66318988800049,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,5.66318988800049
"65","Austria",1985,18700.85,804.118,0.691,0.657375,3.18951511383057,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.18951511383057
"66","Austria",1986,19249.961,803.831,0.691,0.657375,1.70544493198395,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.26161170005798
"67","Austria",1987,19851.045,806.141,0.691,0.657375,1.40195536613464,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.26161170005798
"68","Austria",1988,20725.129,809.763,0.691,0.657375,1.91571891307831,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.26161170005798
"69","Austria",1989,21683.408,812.549,0.691,0.657375,2.56834721565247,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.56834721565247
"70","Austria",1990,22814.03,820.975,0.691,0.657375,3.26187229156494,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.26187229156494
"71","Austria",1991,23839.987,827.716,0.691,0.657375,3.33742547035217,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.33742547035217
"72","Austria",1992,24482.849,834.986,0.691,0.657375,4.02084970474243,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,4.02084970474243
"73","Austria",1993,25076.774,842.833,0.691,0.657375,3.63178277015686,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,3.63178277015686
"74","Austria",1994,25832.255,849.079,0.691,0.657375,2.9534056186676,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.9534056186676
"75","Austria",1995,26533.987,851.243,0.691,0.657375,2.24336791038513,"Left",0,"Left",0,0.6665,0,1,0,0,0,0,1,2.26161170005798
"76","Belarus",1992,11100.826,1084.504,0.295,0.3515,970.700012207031,"Left",0,"Left",1,0.2775,0,1,0,0,0,0,1,74.0663909912109
"77","Belarus",1993,9968.804,1080.646,0.295,0.3515,1190.31604003906,"Left",0,"Left",1,0.2775,0,1,0,0,0,0,1,74.0663909912109
"78","Belarus",1994,8869.109,1078.061,0.295,0.3515,2220.89697265625,"Left",0,"0",1,0.2775,0,1,0,0,0,0,1,74.0663909912109
"79","Belgium",1975,21808.989,1039.133,0.3725,0.28375,12.7682094573975,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,12.7682094573975
"80","Belgium",1976,22553.288,1042.611,0.3725,0.28375,9.06860256195068,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,9.06860256195068
"81","Belgium",1977,23053.383,1043.726,0.3725,0.28375,7.09599781036377,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,7.09599781036377
"82","Belgium",1978,23686.001,1047.641,0.3725,0.28375,4.47060012817383,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,4.47060012817383
"83","Belgium",1979,24423.779,1050.351,0.3725,0.28375,4.46907711029053,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,4.46907711029053
"84","Belgium",1980,24949.906,1046.787,0.3725,0.28375,6.64869260787964,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,6.64869260787964
"85","Belgium",1981,24723.098,1045.499,0.3725,0.28375,7.62748718261719,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,7.62748718261719
"86","Belgium",1982,24691.821,1043.535,0.3725,0.28375,8.72654819488525,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,8.72654819488525
"87","Belgium",1983,24686.526,1046.097,0.3725,0.28375,7.6616096496582,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,7.6616096496582
"88","Belgium",1984,24793.765,1043.69,0.3725,0.28375,6.34177875518799,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,6.34177875518799
"89","Belgium",1985,25118.561,1045.101,0.3725,0.28375,4.86873054504395,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,4.86873054504395
"90","Belgium",1986,25751.739,1046.38,0.3725,0.28375,1.29436826705933,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.26161170005798
"91","Belgium",1987,26544.075,1049.246,0.3725,0.28375,1.55337977409363,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.26161170005798
"92","Belgium",1988,27835.424,1053.504,0.3725,0.28375,1.16093921661377,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.26161170005798
"93","Belgium",1989,28884.763,1056.518,0.3725,0.28375,3.1070511341095,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,3.1070511341095
"94","Belgium",1990,30104.044,1060.046,0.3725,0.28375,3.44831156730652,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,3.44831156730652
"95","Belgium",1991,30952.115,1064.43,0.3725,0.28375,3.21531009674072,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,3.21531009674072
"96","Belgium",1992,31558.517,1070.998,0.3725,0.28375,2.42794942855835,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.42794942855835
"97","Belgium",1993,31812.973,1068.672,0.6305,0.719375,2.75443005561829,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.75443005561829
"98","Belgium",1994,32647.152,1071.566,0.6305,0.719375,2.3775417804718,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.3775417804718
"99","Belgium",1995,33329.492,1076.552,0.6305,0.719375,1.46796274185181,"Right",0,"Right",0,0.75,0,1,0,0,0,0,1,2.26161170005798
"100","Benin",1976,558.477,347.522,0.333,0.267375,8.26000022888184,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,8.26000022888184
"101","Benin",1977,566.397,355.904,0.333,0.267375,9.85999965667725,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,9.85999965667725
"102","Benin",1978,581.544,365.004,0.333,0.267375,6.84000015258789,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,6.84000015258789
"103","Benin",1979,615.407,375.2,0.333,0.267375,10.2700004577637,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,10.2700004577637
"104","Benin",1980,667.044,387.88,0.333,0.267375,9.5959997177124,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,9.5959997177124
"105","Benin",1981,707.944,400.337,0.333,0.267375,0.795000016689301,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"106","Benin",1982,696.311,407.89,0.333,0.267375,4.05900001525879,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,4.05900001525879
"107","Benin",1983,698.36,419.335,0.333,0.267375,-6.06699991226196,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"108","Benin",1984,736.139,433.877,0.333,0.267375,10.2650003433228,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,10.2650003433228
"109","Benin",1985,773.109,449.548,0.333,0.267375,1.15100002288818,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"110","Benin",1986,768.713,460.139,0.333,0.267375,0.414000004529953,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"111","Benin",1987,753.259,472.192,0.333,0.267375,-1.33899998664856,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"112","Benin",1988,759.961,484.764,0.333,0.267375,3.4449999332428,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,3.4449999332428
"113","Benin",1989,772.356,500.134,0.333,0.267375,-0.202000007033348,"Left",1,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"114","Benin",1990,839.12,518.086,0.3585,0.388375,1.11199998855591,"Left",1,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"115","Benin",1991,878.672,535.705,0.3585,0.388375,2.09999990463257,"Left",1,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"116","Benin",1992,910.596,553.776,0.3585,0.388375,5.9210000038147,"Left",0,"0",1,0.4165,0,0,0,0,0,1,1,5.9210000038147
"117","Benin",1993,947.723,575.015,0.3585,0.388375,0.444999992847443,"Left",0,"0",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"118","Benin",1994,965.107,594.305,0.3585,0.388375,38.5349998474121,"Left",0,"0",1,0.4165,0,0,0,0,0,1,1,38.5349998474121
"119","Benin",1995,1022.689,613.83,0.3585,0.388375,14.4580001831055,"Left",0,"0",1,0.4165,0,0,0,0,0,1,1,14.4580001831055
"120","Bolivia",1975,1469.854,516.596,0.599,0.478125,9.72221946716309,"Right",1,"-999",-999,0.764,0,0,0,1,0,0,1,9.72221946716309
"121","Bolivia",1976,1544.787,528.256,0.599,0.478125,12.6582326889038,"Right",1,"-999",-999,0.764,0,0,0,1,0,0,1,12.6582326889038
"122","Bolivia",1977,1597.272,539.695,0.4955,0.372375,7.86516618728638,"Right",1,"-999",-999,0.8475,0,0,0,1,0,0,1,7.86516618728638
"123","Bolivia",1978,1632.741,551.216,0.4955,0.372375,6.25000238418579,"Right",1,"-999",-999,0.8475,0,0,0,1,0,0,1,6.25000238418579
"124","Bolivia",1979,1655.809,563.874,0.4955,0.372375,20.5882377624512,"Left",1,"-999",-999,0.8475,0,0,0,1,0,0,1,20.5882377624512
"125","Bolivia",1983,1663.135,613.653,0.4955,0.372375,273.357666015625,"Left",0,"Left",0,0.8475,0,0,0,1,0,0,1,74.0663909912109
"126","Bolivia",1984,1674.822,627.659,0.4955,0.372375,1289.54064941406,"Left",0,"Left",0,0.8475,0,0,0,1,0,0,1,74.0663909912109
"127","Bolivia",1985,1689.983,639.069,0.4955,0.372375,11702.8271484375,"Left",0,"Left",0,0.8475,0,0,0,1,0,0,1,74.0663909912109
"128","Bolivia",1986,1683.456,651.498,0.4955,0.372375,273.554718017578,"Right",0,"Right",0,0.8475,0,0,0,1,0,0,1,74.0663909912109
"129","Bolivia",1987,1706.863,662.409,0.4955,0.372375,14.432785987854,"Right",0,"Right",0,0.8475,0,0,0,1,0,0,1,14.432785987854
"130","Bolivia",1988,1723.565,677.856,0.4955,0.372375,15.9879179000854,"Right",0,"Right",0,0.8475,0,0,0,1,0,0,1,15.9879179000854
"131","Bolivia",1989,1800.204,692.43,0.4955,0.372375,15.2484979629517,"Right",0,"Right",0,0.8475,0,0,0,1,0,0,1,15.2484979629517
"132","Bolivia",1990,1901.701,709.184,0.4955,0.372375,17.1806449890137,"Left",0,"Right",0,0.8475,0,0,0,1,0,0,1,17.1806449890137
"133","Bolivia",1991,2009.086,722.851,0.4955,0.372375,21.4418048858643,"Left",0,"Right",0,0.8475,0,0,0,1,0,0,1,21.4418048858643
"134","Bolivia",1992,2094.026,737.834,0.4955,0.372375,12.0428152084351,"Left",0,"Right",0,0.8475,0,0,0,1,0,0,1,12.0428152084351
"135","Bolivia",1993,2192.275,754.974,0.4955,0.372375,8.51241111755371,"Left",0,"Right",0,0.8475,0,0,0,1,0,0,1,8.51241111755371
"136","Bolivia",1994,2329.808,774.237,0.4955,0.372375,7.86687278747559,"Center",0,"Center",0,0.8475,0,0,0,1,0,0,1,7.86687278747559
"137","Bolivia",1995,2476.583,790.176,0.858,0.87925,10.1930017471313,"Center",0,"Center",0,0.764,0,0,0,1,0,0,1,10.1930017471313
"138","Botswana",1975,165.3,77.148,0.502,0.4145,13.5100002288818,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,13.5100002288818
"139","Botswana",1976,182.577,80.569,0.502,0.4145,11.7323999404907,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,11.7323999404907
"140","Botswana",1977,201.476,83.834,0.502,0.4145,13.1687002182007,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,13.1687002182007
"141","Botswana",1978,222.928,87.665,0.502,0.4145,9.04399013519287,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,9.04399013519287
"142","Botswana",1979,249.682,91.7,0.502,0.4145,11.7362003326416,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,11.7362003326416
"143","Botswana",1980,280.736,95.571,0.502,0.4145,12.1269998550415,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,12.1269998550415
"144","Botswana",1981,312.019,99.197,0.502,0.4145,16.2999992370605,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,16.2999992370605
"145","Botswana",1982,340.934,102.448,0.502,0.4145,11.1999998092651,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,11.1999998092651
"146","Botswana",1983,380.264,105.893,0.502,0.4145,10.5,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,10.5
"147","Botswana",1984,432.06,109.683,0.502,0.4145,8.60000038146973,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,8.60000038146973
"148","Botswana",1985,492.054,114.393,0.502,0.4145,8.10000038146973,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,8.10000038146973
"149","Botswana",1986,555.231,119.077,0.502,0.4145,10,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,10
"150","Botswana",1987,627.775,123.703,0.502,0.4145,9.80000019073486,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,9.80000019073486
"151","Botswana",1988,726.772,128.186,0.502,0.4145,8.39999961853027,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,8.39999961853027
"152","Botswana",1989,869.893,133.517,0.502,0.4145,11.6000003814697,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,11.6000003814697
"153","Botswana",1990,964.007,137.992,0.502,0.4145,11.3999996185303,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,11.3999996185303
"154","Botswana",1991,1034.191,141.698,0.502,0.4145,12.6000003814697,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,12.6000003814697
"155","Botswana",1992,1075.474,145.361,0.502,0.4145,16.5,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,16.5
"156","Botswana",1993,1107.842,149.133,0.502,0.4145,14.3999996185303,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,14.3999996185303
"157","Botswana",1994,1164.186,153.195,0.502,0.4145,10.6000003814697,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,10.6000003814697
"158","Botswana",1995,1250.715,157.75,0.502,0.4145,10.5,"Right",0,"Right",1,0.681,0,0,0,0,0,1,1,10.5
"159","Brazil",1975,67775.362,11381.193,0.1215,0.134875,28.9200000762939,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,28.9200000762939
"160","Brazil",1976,73015.1,11698.387,0.1215,0.134875,42.0099983215332,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,42.0099983215332
"161","Brazil",1977,76790.17,11965.913,0.1215,0.134875,43.6500015258789,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,43.6500015258789
"162","Brazil",1978,80294.831,12268.523,0.1215,0.134875,38.7000007629395,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,38.7000007629395
"163","Brazil",1979,85247.078,12566.237,0.1215,0.134875,53.9199981689453,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,53.9199981689453
"164","Brazil",1980,88731.112,12867.215,0.1215,0.134875,90.2269973754883,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"165","Brazil",1981,89091.992,13149.038,0.1215,0.134875,101.725082397461,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"166","Brazil",1982,89976.986,13435.696,0.1215,0.134875,100.543357849121,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"167","Brazil",1983,90328.976,13726.395,0.1215,0.134875,135.02751159668,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"168","Brazil",1984,93829.107,14006.029,0.1215,0.134875,192.121994018555,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"169","Brazil",1985,99931.789,14361.957,0.1215,0.134875,225.989974975586,"Right",1,"Right",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"170","Brazil",1986,107441.987,14714.416,0.1215,0.134875,147.142684936523,"Right",0,"Center",0,0.306,0,0,0,1,0,0,1,74.0663909912109
"171","Brazil",1987,111546.368,14969.699,0.0985,0.134875,228.33625793457,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"172","Brazil",1988,113352.687,15235.974,0.3485,0.581625,629.113220214844,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"173","Brazil",1989,115040.077,15576.843,0.3485,0.581625,1430.72509765625,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"174","Brazil",1990,115008.066,15791.77,0.3485,0.581625,2947.73291015625,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"175","Brazil",1991,118656.738,16152.31,0.3485,0.581625,432.786651611328,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"176","Brazil",1992,121498.827,16371.757,0.3485,0.581625,951.962036132812,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"177","Brazil",1993,128121.986,16675.836,0.3485,0.581625,1927.380859375,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"178","Brazil",1994,137778.806,17045.035,0.3485,0.581625,2075.88842773438,"Right",0,"Center",0,0.1665,0,0,0,1,0,0,1,74.0663909912109
"179","Brazil",1995,147703.399,17353.042,0.3485,0.581625,66.0070266723633,"Left",0,"Right",0,0.1665,0,0,0,1,0,0,1,66.0070266723633
"180","Burkina Faso",1975,692.953,627.883,0.333,0.267375,18.7569007873535,"Right",1,"-999",-999,0.5975,0,0,0,0,0,1,1,18.7569007873535
"181","Burkina Faso",1976,708.889,639.907,0.333,0.267375,-8.40071964263916,"Right",1,"-999",-999,0.5975,0,0,0,0,0,1,1,2.26161170005798
"182","Burkina Faso",1977,744.751,656.701,0.333,0.267375,29.9860992431641,"Right",1,"-999",-999,0.5975,0,0,0,0,0,1,1,29.9860992431641
"183","Burkina Faso",1978,793.898,671.181,0.333,0.267375,8.26914024353027,"Right",1,"-999",-999,0.5975,0,0,0,0,0,1,1,8.26914024353027
